time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle,user
0.0,56.1832169,9.0402726,-207.82152230888002,0.0,0.0,0.0,0.0,0.0,0.0,-10.71492344,5.809878769318271,-17.244,9.350094758878114,340.00856,-61.53242893724375,0
0.2,56.1832303,9.0402978,-205.37729658710504,7.093671909703171,2.162151198077527,5.129113488364965,1.5633537912508473,4.89613476395607,1.4923418760299683,-4.11596224,4.182173056924206,-6.6240000000000006,6.730555994864021,344.61396,-44.5428467083988,0
0.4,56.1832359,9.040297,-213.50393700702003,9.145865768418213,2.7876598862138717,4.964998883660883,1.513331659778487,6.9409325905144215,2.1155962543562055,-2.81853936,4.3936293149264145,-4.5360000000000005,7.070861899372664,335.28268,-32.68041343953907,0
0.6,56.1832984,9.0402401,-193.50065616720502,34.75178812690367,10.592345021080238,-6.635981042403728,-2.0226470216875896,29.756633311510086,9.069821833632886,-2.3487828,2.5504994547195654,-3.7800000000000002,4.104631530356897,335.28268,-42.64230997993996,0
0.8,56.1833495,9.0402093,-166.40091863450502,54.44533296137484,16.594937486627053,-12.919258559588343,-3.9377900089602917,48.41262388974428,14.756167761981487,-1.92376496,0.5524824366021567,-3.096,0.8891344105364498,335.28268,-73.97656336775945,0
1.0,56.1834226,9.0401606,-130.810367453545,82.93278016088465,25.277911393037645,-22.85251019638963,-6.965445107838605,75.10000266507268,22.890480812638998,-2.4382602400000004,0.3689249362298667,-3.9240000000000004,0.5937272100889432,335.28268,-81.39603154579677,0
1.2,56.1834527,9.0401289,-121.16797900214002,95.68481180479488,29.164730638101485,-29.314567319583148,-8.935080119059421,86.0875450707972,26.239483738318086,-2.66195384,0.3606950919689593,-4.284,0.5804825578774956,335.28268,-82.2834116435614,0
1.4,56.1834768,9.0401074,-110.68241469772002,105.51812998695755,32.161926020024666,-33.69812741386704,-10.271189235791098,94.88534151017666,28.921052092686296,-2.70669256,0.3641467982895689,-4.356,0.5860375414595894,335.28268,-82.33767969889881,0
1.6,56.1834905,9.0400957,-102.92322834604502,111.06147091108667,33.85153633369922,-36.08372157160193,-10.998318335041404,99.88664092123508,30.44544815365225,-2.1250892,1.4498727905809978,-3.42,2.3333443809262278,335.28268,-55.69567217069024,0
1.8,56.1834848,9.0400885,-107.32611548513502,113.60850731574838,34.62787302984011,-37.54877913091332,-11.444867879152298,97.80437942966819,29.810774850659072,-1.96850368,1.2025481658044905,-3.168,1.9353139280230485,335.28268,-58.579469506424275,0
2.0,56.1834749,9.0400713,-121.97178477641502,118.64421462155502,36.16275661664997,-41.049429214093834,-12.511866024462506,94.18726479634643,28.708278310485184,-1.76717944,0.41247061800237844,-2.8440000000000003,0.6638072009250879,335.28268,-76.86201898053181,0
2.2,56.1834745,9.0400589,-127.89370078689002,121.17468730520662,36.934044690626976,-43.57458386360668,-13.281533161643893,94.03973391652107,28.6633108984679,-1.0066212,0.2730528369283689,-1.62,0.4394360021664133,335.28268,-74.82333004498523,0
2.4,56.1834746,9.0400514,-132.68044619369502,122.70309786958,37.399904230647984,-45.1019676849246,-13.747079750406556,94.07536274194717,28.674170563928783,-0.8947744000000001,0.6299268970126715,-1.4400000000000002,1.0137692045036681,335.28268,-54.85420962830645,0
2.6,56.1834867,9.0400438,-127.29330708610502,127.38663606838226,38.82744667364291,-46.652260734466836,-14.219609071908053,98.49289370700717,30.02063400298357,-1.05135992,0.43028323081378855,-1.692,0.6924738262201685,335.28268,-67.74250625862172,0
2.8,56.1835008,9.0400424,-119.78674540634502,132.54533651355598,40.39981856933186,-46.94035789906047,-14.30742108769482,103.64147689938545,31.589922159910202,-0.8724050400000001,0.24092538046024461,-1.4040000000000001,0.3877318661136844,335.28268,-74.56185455076593,0
