time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
7.6,56.1831133,9.0423536,-134.86220472387,288.57585766304726,87.95792141569682,157.1096812055912,47.887030831654556,-22.909444201737642,-6.982798592187464,0.71581952,4.67412581315201,1.1520000000000001,7.522277314749835,267.99556,8.706920092002665
7.8,56.1831216,9.042311,-134.61286089185,297.7692145678229,90.76005660027245,148.4323206676636,45.242171339690685,-19.88394607976079,-6.060626764781773,0.8500356800000001,5.083901529066967,1.368,8.181747490603703,265.80582,9.492132018129817
8.0,56.1831278,9.0422673,-134.29790026193,306.9558629142085,93.56014701625078,139.5314186771866,42.52917641296517,-17.62541475892067,-5.372226417995989,1.1408373600000001,5.424373776293269,1.836,8.729684530382528,263.21312,11.877166955755596
8.2,56.1831337,9.0422101,-130.91863517008,318.8069505343785,97.17235852287858,127.88130958774127,38.97822316252859,-15.478108651936054,-4.717727516777813,0.15658552,5.980823961034487,0.25200000000000006,9.625204413413774,265.736,1.4997332178764462
8.4,56.1831392,9.0421524,-126.42716535382499,330.7327321455045,100.80733675794978,116.12946828873828,35.396261934540235,-13.476918905973434,-4.1077648820355535,-0.46975656,6.150760514939581,-0.756,9.898690822527998,265.4652,-4.367414275934171
8.6,56.1831427,9.0421091,-123.49409448769501,339.6464857761476,103.5242488645698,107.31063762004487,32.70828234672081,-12.204247914254665,-3.7198547637090087,-0.91714376,6.981534236354465,-1.476,11.235691701003548,266.9304,-7.483924741956971
8.8,56.1831469,9.042057,-117.84120734861,350.3712173482296,106.79314704774039,96.69953192258254,29.474017330096103,-10.677052795886993,-3.2543656919151545,-1.63296328,8.282585938372685,-2.628,13.329531724708113,270.68026,-11.153176969551412
9.0,56.1831503,9.042007,-112.890419947055,360.63323755282295,109.92101080610044,86.51627160585485,26.370159585610963,-9.441716730594635,-2.877835259772837,-1.96850368,8.106632608235383,-3.168,13.04636225160102,271.71444,-13.648750901712173
9.2,56.183153,9.0419561,-107.21128608881,371.0499754509849,113.0960325174602,76.14988355711102,23.210484508308582,-8.46209642663598,-2.579246991313994,-2.14745856,6.405297399204249,-3.456,10.308328283480304,269.85286,-18.534391410002797
9.4,56.1831547,9.0419007,-99.80971128569,382.3537757486261,116.54143084818124,64.86729366937652,19.77155111049069,-7.848184764385223,-2.3921267157420516,-2.41589088,7.1604317865879334,-3.8880000000000003,11.523599437675713,269.10134,-18.644116146882237
9.6,56.1831561,9.041847,-92.24081364792501,393.3061072486585,119.87970148939111,53.9309763032943,16.438161577330902,-7.343601800501347,-2.2383298287168145,-2.55010704,9.556194781017808,-4.104,15.379206741571554,272.50762,-14.941427665960937
9.8,56.183156,9.0418017,-84.537401574465,402.535218590672,122.69273462643682,44.705651954514906,13.6262827157625,-7.385712701827288,-2.2511652316898108,-2.5948457599999997,9.804952613898468,-4.176,15.779543719639046,273.3477,-14.823296904237726
10.0,56.1831576,9.0417706,-77.11286089208001,408.89817145948757,124.6321626608518,38.37178203673102,11.695719164854381,-6.805295184254646,-2.074253972619772,-3.8027912,9.145211583914092,-6.12,14.717793312857737,274.66504,-22.57867480773472
10.2,56.1831572,9.0417477,-73.494094487895,413.56591142227427,126.05488980150919,33.70828488958068,10.274285234394483,-6.954182915389538,-2.1196349523961544,-3.31066528,7.612027308377476,-5.328,12.250372075982018,273.72546,-23.505453929258504
10.4,56.1831565,9.0417267,-70.875984251685,417.85190888916924,127.36126182941878,29.43178898305632,8.970809282094706,-7.212382819503546,-2.198334283195436,-2.5948457599999997,7.137087949326172,-4.176,11.486031168336607,271.46188,-19.979852356388083
10.6,56.1831545,9.0417098,-69.051837270065,421.37163570586296,128.43407456314702,25.99054517177865,7.921918168431148,-7.944783750921488,-2.4215700877830386,-2.88564744,6.867830692273922,-4.644,11.052703560667862,268.38744,-22.79062127543803
10.8,56.1831544,9.0416911,-68.001968503665,425.1815909138658,129.5953489105463,22.182311474578455,6.76116853748681,-7.983602479100227,-2.4334020353853703,-2.5724763999999998,6.570959044649932,-4.14,10.5749348934166,266.16602,-21.379934343042294
11.0,56.1831538,9.0416761,-65.80052493412,428.2454144167268,130.52920231421834,19.12769325217232,5.830120903265197,-8.204544555395842,-2.5007451800629497,-3.17644912,5.435570366923128,-5.112,8.74770369868573,263.00594,-30.301243499983446
11.2,56.1831539,9.041659,-64.71128608898,431.729415577745,131.59112586809667,15.645255422452465,4.768673852784559,-8.17013269290328,-2.4902564445510507,-2.88564744,6.012740829022452,-4.644,9.676569640115241,261.32096,-25.63737997791192
11.4,56.1831535,9.0416352,-64.54068241444,436.5804279216944,133.06971443053246,10.798472545808181,3.2913744319812395,-8.319123528897762,-2.5356688518077135,-1.38690032,8.576688006587696,-2.232,13.802843185373078,261.2956,-9.185547864947583
11.6,56.1831529,9.041612,-64.05511810998,441.3120794649012,134.5119218209019,6.073923664167523,1.851331932877656,-8.541070859879255,-2.603318397887051,-0.31317104,9.646356933885102,-0.5040000000000001,15.524308680260127,258.44638,-1.8594666272853309
11.8,56.1831534,9.0415935,-62.352362204474986,445.0855365685575,135.66207154609634,2.306287621613592,0.702956467110198,-8.360763940960169,-2.5483608497306705,-0.17895488,8.596385265372216,-0.28800000000000003,13.834542854753098,257.99146,-1.1925801673153764
12.0,56.1831535,9.0415785,-60.187007873775,448.1417283006837,136.59359878604843,-0.7484851030167192,-0.2281382593791932,-8.326090071350336,-2.5377922542393208,-0.80529696,7.5499158290241075,-1.296,12.150413326302937,259.11642,-6.088322593486198
12.2,56.1831536,9.0415605,-56.886482939405,451.80907831675466,137.71140707094685,-4.414207951165736,-1.345450583496131,-8.29178374260664,-2.527335684746504,-0.6710808,7.510577162738308,-1.08,12.087103871482201,258.83582,-5.1059006120958275
12.4,56.1831535,9.0415449,-54.08792650897,454.987500579671,138.68019017668374,-7.591126674087718,-2.3137754102936015,-8.330213911831379,-2.5390492007136345,-0.6487114399999999,7.3818888,-1.044,11.879999999999999,263.35224,-5.022181934255224
12.6,56.1831539,9.0415315,-52.096456692705004,457.72141123519066,139.51348614448614,-10.320125265046954,-3.145574180758558,-8.185793828219175,-2.495029958896339,-0.7829276,7.361185054922311,-1.26,11.846680547731504,266.09382,-6.071092655545828
12.8,56.1831534,9.0415196,-50.8530183725,460.15268750915516,140.25453915279053,-12.74345087283291,-3.8842038260772824,-8.369832813739777,-2.551125042140484,-0.58160336,7.156412419620306,-0.936,11.517130892718031,265.01688,-4.64623052589356
13.0,56.1831521,9.0415125,-49.54396325439501,461.67514363210984,140.7185837790671,-14.18908045720309,-4.324831723351963,-8.8454105630517,-2.696081140078604,-0.69345016,6.612936729589826,-1.116,10.642491437628692,255.20978,-5.986309852217857
13.2,56.1831505,9.0415016,-47.58202099718501,463.9714495720577,141.4184978295632,-16.408514445414767,-5.001315202971455,-9.431001741439104,-2.8745693303644657,-0.35790976,6.478314959451629,-0.5760000000000001,10.42583867130122,246.78692,-3.162225506828783
13.4,56.1831494,9.0414936,-45.282152230790004,465.6501073413362,141.9301527176393,-18.03747326671146,-5.497821851691697,-9.833657506853342,-2.997298807837069,-0.60397272,5.67926288368598,-0.9720000000000001,9.139888839586616,241.3105,-6.0704195367517855
13.6,56.1831487,9.0414791,-42.27690288696999,468.6152622184393,142.83393192418032,-20.990245517808944,-6.3978268338833,-10.091045532375574,-3.0757506787776947,-0.69345016,6.609303663468978,-1.116,10.636644583702136,245.00072,-5.989576550339131
13.8,56.1831491,9.0414617,-39.05511811007999,472.16320208842217,143.9153439965511,-24.533844591816887,-7.477915831608698,-9.947112612426281,-3.031879924237728,-0.71581952,7.92118589228003,-1.1520000000000001,12.74791465299325,252.6336,-5.16366346930786
14.0,56.1831482,9.0414488,-35.948162729515005,474.81182427846846,144.7226440400772,-27.160732971969992,-8.278591409849469,-10.277335342019796,-3.132531812414527,-1.43163904,7.640536443689147,-2.3040000000000003,12.29625308783127,249.99894,-10.612689467074398
14.2,56.1831483,9.0414357,-31.899606299085008,477.48095807120666,145.5361960201038,-29.82857089373283,-9.091748408449348,-10.242422580718994,-3.1218904023990035,-1.36453096,6.005412886890884,-2.196,9.664776458873737,254.69276,-12.801221387986763
14.4,56.1831481,9.0414229,-29.95078740145499,480.0897456625024,146.33135447793074,-32.43524797912687,-9.886263584077824,-10.317020453512669,-3.144627833738923,-0.93951312,6.575374347169648,-1.512,10.582040634962615,257.82284,-8.131587588520484
14.6,56.1831474,9.0414146,-26.991469816164994,481.79994348484337,146.85262277418028,-34.12539010215551,-10.401418903202284,-10.573647260665894,-3.2228476852178574,-1.09609864,6.035334580132076,-1.764,9.712930762648318,252.98936,-10.293497638364682
14.8,56.1831462,9.0414128,-23.727034120640013,482.37147359568604,147.0268251519651,-34.49169710697606,-10.51306927826954,-11.01205874979496,-3.3564755069091916,-2.9974942400000004,5.383631598665129,-4.824000000000001,8.664116342709162,244.82818,-29.10815181339984
15.0,56.183146,9.0414022,-20.69225721776499,484.5322640770636,147.68543409068897,-36.650344169000164,-11.17102490272373,-11.086386788636446,-3.379130693152547,-2.95275552,5.843500263291438,-4.752000000000001,9.40420331553928,253.05952,-26.807742006748445
15.2,56.1831464,9.0413938,-17.969160104915005,486.2498364568973,148.20895015206227,-38.36109256930649,-11.692461015132722,-10.941349904984236,-3.334923450835049,-2.4606296000000003,4.628295724546149,-3.9600000000000004,7.44852092700289,255.20168,-27.997308378288274
15.4,56.1831462,9.0413839,-15.990813648229988,488.2681021138547,148.8241175243029,-40.37718458031304,-12.306965860130731,-11.01559180021286,-3.357552381232381,-1.81191816,5.361978053487275,-2.9160000000000004,8.6292683351487,254.7562,-18.671125423876028
